Energy (eV),Kalpha1,Kalpha1-1s,Kalpha1-2s,Kalpha1-2p*,Kalpha1-2p,Kalpha1-3s,Kalpha1-3p*,Kalpha1-3p,Kalpha1-3d*,Kalpha1-3d,Kalpha1-4s,Kalpha2,Kalpha2-1s,Kalpha2-2s,Kalpha2-2p*,Kalpha2-2p,Kalpha2-3s,Kalpha2-3p*,Kalpha2-3p,Kalpha2-3d*,Kalpha2-3d,Kalpha2-4s,Total
8003.206412825652,0.2912331565226687,2.697448326794957e-06,0.0011763670756728389,0.00012998826686872614,0.0007397428258975034,0.001565604615602576,0.000634590886825901,0.0023102836590751605,0.007766758589031847,0.009707378652576194,0.03357776669950573,0.49624962731058764,1.0722915802090126e-05,0.001818549419039575,0.000119447305441069,0.00034011457141907544,0.0025663754193331685,0.0014582696418162795,0.005299163221718127,0.015773658682105854,0.025162465284634505,0.057669551312416335,0.9553122803263657
8003.406813627254,0.2939060628566146,2.700542879589814e-06,0.001182889375393495,0.00013063658395403647,0.0007436328483520873,0.0015794427747604623,0.0006399990225842311,0.0023292942455401923,0.007840433317821516,0.009796953663391589,0.03388448270578698,0.5046681987543822,1.0736100880233387e-05,0.0018388501508935895,0.00012039368439140388,0.00034261460080623634,0.0026070687920594026,0.0014796163570933343,0.005383140676852929,0.01605006857731111,0.02561297204526458,0.05863924342899248,0.9687894311060062
8003.607214428857,0.2966159279930958,2.7036427605313242e-06,0.0011894660044101271,0.00013128976470068383,0.0007475537328519845,0.001593465190244075,0.0006454765832897058,0.002348540472600568,0.007915161513844873,0.009887775880713049,0.034195419528581676,0.5133026639198213,1.0749310291677848e-05,0.0018594789403630718,0.00012135135033748143,0.0003451426691854706,0.002648737460758783,0.0015014439528891492,0.005469130152059468,0.01633383358037527,0.026075678369032677,0.059633580143265086,0.9825745701554727
8003.807615230461,0.299363436314092,2.706747981858209e-06,0.001196097566727515,0.00013194785789155363,0.0007515058076962,0.0016076751473382152,0.0006510247622499786,0.0023680262511971365,0.007990963360901451,0.00997986859862387,0.03451065495130741,0.5221604628433693,1.0762544096335808e-05,0.0018804423988635901,0.0001223204834018016,0.0003476992031496376,0.002691412834204351,0.0015237672714350854,0.005557196434710683,0.016625217859316886,0.026551028430220128,0.0606534030031147,0.9966776206718897
8004.008016032064,0.30214928811281605,2.7098585558443066e-06,0.0012027846747465324,0.00013261091292280467,0.0007554894055728438,0.0016220760048656665,0.0006566447785202208,0.002387755573753035,0.008067859528574167,0.010073255658374967,0.034830268557023085,0.5312493585872486,1.0775802354303871e-05,0.0019017472860495116,0.00012330126731271448,0.0003502846375458135,0.002735127595501637,0.0015466017439036198,0.005647406940842323,0.016924497587575273,0.027039486788698455,0.06169958975547996,1.0111089210582376
8004.208416833667,0.30497420003966624,2.7129744947987806e-06,0.0012095279494043027,0.0001332789798131643,0.0007595048636300235,0.001636671197171502,0.0006623378775727654,0.0024077325162200854,0.008145871186331486,0.010167961463906904,0.035154341778622665,0.5405774542033748,1.0789085125864014e-05,0.0019234005129464616,0.0001242938894913787,0.00035289941567031896,0.002779915764628282,0.0015699634192524214,0.005739831844177627,0.017231961606719776,0.027541539522208558,0.06277305622946908,1.0258792463198985
8004.408817635271,0.3078389055627101,2.7160958110661968e-06,0.0012163280203168069,0.0001339521092133605,0.0007635525235479202,0.0016514642361695382,0.0006681053319869243,0.0024279612401845742,0.008225020018106358,0.010264010997884954,0.03548295795065612,0.5501532107445725,1.080239247148408e-05,0.0019454091451103633,0.00012529854114113356,0.00035554398946910745,0.002825812764581469,0.0015938689947612888,0.005834544212596992,0.01754791213234096,0.028057695432618324,0.06387475833461119,1.0409998307708626
8004.609218436874,0.3107441554433582,2.719222517026604e-06,0.0012231855259242643,0.00013463035241572126,0.0007676327316122243,0.001666458713453761,0.0006739484421599078,0.0024484459950352357,0.008305328237373705,0.010361429838270684,0.0358162023628513,0.5599854663979544,1.0815724451818283e-05,0.00196778040581007,0.00012631541733940384,0.0003582188197437898,0.0028728554913748485,0.0016183358483794646,0.005931620152551505,0.017872665506390877,0.02858848733175088,0.06500569418240205,1.0564823921431212
8004.809619238477,0.3136907182279402,2.722354625095754e-06,0.001230101113639662,0.00013531376136397533,0.0007717458387891578,0.0016816583024777925,0.0006798685370398605,0.0024691911201964816,0.008386818602749722,0.010460244175455151,0.03615416231541665,0.5700834568214707,1.0829081127708332e-05,0.001990521679230377,0.00012734471713226627,0.0003609243763636052,0.002921082388145309,0.0016433820730103773,0.006031138961957737,0.01820655299952282,0.02913447341285951,0.06616690633996025,1.0723391572004743
8005.01002004008,0.3166793807554521,2.725492147725116e-06,0.0012370754399997248,0.0001360023886631817,0.0007758922008016427,0.001697066760803174,0.0006858669748811214,0.0024902010474267613,0.00846951443412439,0.010560480829964303,0.03649692717615355,0.5804568367696374,1.0842462560183633e-05,0.002013640513688133,0.0001283866436316477,0.00036366113848322715,0.0029705335236420707,0.0016690265128670619,0.006133183292136311,0.018549921667235757,0.02969623871426231,0.06735948422513696,1.088582888963699
8005.210420841683,0.31971094868249916,2.7286350974020948e-06,0.0012441091708193192,0.00013669628758988277,0.000780072178207214,0.0017126879324210666,0.0006919451440233082,0.0025114803031871164,0.008553439629359515,0.010662167270772346,0.03684458843949373,0.5911157031040523,1.0855868810462406e-05,0.0020371446248592198,0.0001294414041153826,0.0003664295947669652,0.003021250675403608,0.0016952888020485939,0.006237839319424867,0.018903135264045395,0.030274396682354862,0.0685845666534729,1.1052269156668246
8005.410821643287,0.3227862470257546,2.731783486650114e-06,0.0012512029813485806,0.00013739551210240872,0.0007842861364772307,0.0017285257501483456,0.0006981044636943908,0.0025330335110799462,0.008638618681565452,0.010765331634235431,0.03719723978749628,0.602070619289651,1.0869299939952218e-05,0.002061041899007981,0.0001305092101301051,0.0003692302436192667,0.003073277417939269,0.0017221894054938,0.006345196927119559,0.01926657522019174,0.03086959084171417,0.0698433445479536,1.12228516157015
8005.61122244489,0.3259061207227447,2.7349373280287006e-06,0.0012583575564331375,0.0001381001168513663,0.000788534446077616,0.0017445842381015393,0.0007043463848388846,0.0025548653943613716,0.008725076696983431,0.010870002743674572,0.03755497715289498,0.6133326414877577,1.088275601025049e-05,0.0020853403962135973,0.000131590277597117,0.00037206359342184905,0.0031266592162650063,0.0017497496624854596,0.006455349898466427,0.01964064168585002,0.031482496580781796,0.0711370638236098,1.1397721797687488
8005.811623246493,0.3290714352118018,2.7380966341336893e-06,0.0012655735906778,0.00013881015719034598,0.0007928174825513215,0.001760867514252181,0.0007106723909723213,0.0025769807785306323,0.00881283941350144,0.010976210129637648,0.03791789878428998,0.624913346366371,1.0896237083145573e-05,0.0021100483535872678,0.00013268482692137425,0.0003749301627778032,0.0031814435251702306,0.0017779918328927372,0.006568396121480961,0.02002575464826048,0.03211382306237636,0.07246702846001797,1.1577031871469787
8006.0120240480965,0.3322830770316758,2.741261417597315e-06,0.0012728517886132014,0.000139525689186793,0.0007971356266022174,0.0017773797930653176,0.0007170839990624356,0.0025993845939974248,0.00890193321982228,0.011083984050859003,0.03828610531353767,0.6368248607569794,1.090974322061728e-05,0.002135174188470329,0.00013379308310360844,0.00037783048076266905,0.003237679894616021,0.001806939146351914,0.006684437806422132,0.02042235512763879,0.03276431526904657,0.07383460377569512,1.1760941016401474
8006.212424849699,0.3355419544417006,2.7444316910882877e-06,0.001280192864865755,0.00014024676963307554,0.0008014892641806045,0.0017941253882249389,0.0007235827604382877,0.002622081878830772,0.008992385175313714,0.011193355515948506,0.03865969982543877,0.6490798932997162,1.0923274484837405e-05,0.002160726501605575,0.0001349152758557305,0.00038076508718283406,0.003295420081703593,0.001836615854605995,0.0068035817168270556,0.020830906458314754,0.03343475619426785,0.07524121991973257,1.1949615819805628
8006.412825651302,0.3388489980634595,2.7476074673120082e-06,0.0012875975443312985,0.00014097345605778325,0.0008058787865705697,0.0018111087154503319,0.0007301702617286075,0.0026450777815932446,0.009084223030572476,0.011304356305843925,0.039038787929830225,0.6616917682310482,1.093683093817081e-05,0.0021867140802732995,0.0001360516397196751,0.00038373453284162455,0.0033547181696877066,0.001867047287242882,0.00692593941508625,0.02125189566214893,0.03412596919150653,0.0766883755973397,1.214323070120739
8006.613226452906,0.34220516154453395,2.7507887590106535e-06,0.0012950665623519127,0.0001417058067372016,0.0008103045904788658,0.0018283342954054267,0.0007368481258298975,0.0026683775642616712,0.009177475248723978,0.011417018997048362,0.039423477836144964,0.6746744614801782,1.0950412643175961e-05,0.0022131459013795436,0.0001372024141897078,0.0003867393798131103,0.0034156306945411575,0.0018982599110889684,0.007051627523604603,0.021685834921888546,0.034838820494214426,0.07817764204723879,1.2341968365410554
8006.813627254509,0.34561142224534414,2.753975578963261e-06,0.001302600664896284,0.00014244388070699593,0.0008147670781255271,0.0018458067567053674,0.0007436180129056484,0.0026919866052383156,0.009272171027491798,0.011531376985688924,0.03981388043055195,0.6880426392565695,1.096401966260547e-05,0.002240031134486099,0.00013836784383835975,0.00038978020172400723,0.003478216779625332,0.0019302813935413005,0.007180768002693815,0.02213326316290225,0.03557422192113173,0.0797106672905966,1.2546020286700053
8007.014028056112,0.349068781950146,2.7571679399859416e-06,0.001310200608744002,0.00014318773777413895,0.0008192666573364457,0.001863530839024771,0.0007504816214180992,0.002715910402456731,0.009368340322072836,0.011647464512434787,0.04021010935579559,0.7018116993273895,1.0977652059407171e-05,0.002267379144770859,0.00013954817844616016,0.0003928575840440799,0.003542538279068187,0.001963140670146803,0.007313488446438048,0.02259474775254674,0.03633313378265182,0.08128918067292815,1.2755587226656329
8007.214428857716,0.3525782676028752,2.7603658549319674e-06,0.0013178671616732652,0.00014393743852902707,0.0008238037416375885,0.0018815113963101546,0.0007574406891931904,0.0027401545765837272,0.009466013868844027,0.011765316688300432,0.04061228109381014,0.7159978151999447,1.0991309896724688e-05,0.002295199495902719,0.00014074367313520147,0.0003959721243850917,0.0036086599304936398,0.0019968680167608134,0.007449922397862459,0.02307088632726067,0.03711656800542696,0.08291499772213011,1.2970879788268108
8007.4148296593185,0.3561409320689788,2.7635693366918546e-06,0.001325601102652381,0.0001446930443578197,0.0008283787503510658,0.0018997534001012769,0.0007644969945202235,0.0027647248743218615,0.009565223209939298,0.011884969521375017,0.041020515051236286,0.7306179834454518,1.1004993237897963e-05,0.0023235019528171554,0.0001419545885067158,0.0003991244328087196,0.003676649517808557,0.002031495126651398,0.007590209684862839,0.02356230875852785,0.03792559149415775,0.08459002534807904,1.3192119009300804
8007.615230460922,0.3597578549244521,2.7667783981935992e-06,0.0013334032220354967,0.0001454546174550397,0.0008329921086933134,0.0019182619429664767,0.0007716523572878451,0.0027896271718172005,0.009666000718738103,0.012006459944521727,0.041434933647975854,0.7456900744224165,1.1018702146464428e-05,0.0023522964843775943,0.00014318119078285648,0.0004023151321438926,0.003746578044814585,0.002067055192949968,0.007734496778480558,0.02406967926996324,0.03876132975138309,0.08631626741156392,1.3419536998153643
8007.815631262525,0.36343014327278345,2.769993052402689e-06,0.0013412743217617864,0.00014622222083635582,0.0008376442478749068,0.0019370422420543786,0.000778908640156924,0.0028148674781733646,0.009768379626292801,0.01212982584407361,0.0418556624088611,0.7612328866795441,1.1032436686159247e-05,0.002381593265901735,0.00014442375195269192,0.0004055448583135248,0.003818519920467076,0.0021035829968803705,0.007882937175220886,0.024593698718925514,0.03962497077802592,0.08809583069260388,1.365337761570443
8008.016032064128,0.3671589325914423,2.7732133123223354e-06,0.0013492152155592256,0.00014699591835165373,0.000842335605202676,0.0019560996427690717,0.0007862677497726791,0.0028404519390791173,0.009872394048748647,0.012255106089584186,0.04228283005862206,0.7772662053482232,1.104619692091649e-05,0.0024114026815375404,0.0001456825499227257,0.0004088142606714072,0.003892553156692633,0.0021411150022483056,0.008035691805296879,0.02513510705754881,0.04051776927995056,0.08993093129142896,1.3893897207028856
8008.216432865732,0.37094538760871393,2.7764391909935606e-06,0.0013572267291521818,0.00014777577469831545,0.0008470666241836492,0.0019754396225715124,0.0007937316380167384,0.0028663868405507894,0.00997807901578745,0.012382340564663075,0.04271656862023952,0.7938108648602309,1.1059982914869703e-05,0.002441735326464867,0.00014695786867195983,0.0004121240023492545,0.0039687595797390585,0.0021796894567097515,0.00819292946880985,0.025694685989487202,0.04144105120814278,0.09182390149808616,1.4141365387193745
8008.416833667335,0.3747907032123001,2.7796707014952912e-06,0.0013653097004732511,0.0001485618554347459,0.0008518377546310742,0.001995067794913007,0.0008013023033009678,0.002892678612794887,0.010085470500143462,0.012511570198948014,0.04315701351684181,0.8108888163610162,1.1073794732352442e-05,0.0024726020089014577,0.00014824999841171705,0.00041547476061441215,0.004047225056129421,0.0022193465003929585,0.00835482730207961,0.026273261840442333,0.04239621866310189,0.0937771971703275,1.4396065885766327
