3086.260879	183.04
3086.335179	177.82
3086.409478	172.6
3086.483778	171.45
3086.558077	169.69
3086.632377	169.17
3086.706676	163.74
3086.780976	162.22
3086.855275	160.48
3086.929575	159.51
3087.003874	158.05
3087.078174	156.9
3087.152473	153.37
3087.226773	150.64
3087.301072	151.07
3087.375372	149.54
3087.449671	146
3087.523971	143.29
3087.59827	142.19
3087.67257	138.26
3087.746869	138.58
3087.821169	137.01
3087.895468	133.44
3087.969768	131.46
3088.044067	130.96
3088.118366	129.91
3088.192666	125.9
3088.266965	125.75
3088.341265	125.18
3088.415564	120.72
3088.489864	117.26
3088.564163	117.88
3088.638463	117.64
3088.712762	114.39
3088.787062	113.37
3088.861361	110.76
3088.935661	108.84
3089.00996	106.79
3089.08426	103.64
3089.158559	103.08
3089.232859	101.69
3089.307158	101.26
3089.381458	97.24
3089.455757	95.84
3089.530057	94.78
3089.604356	91.58
3089.678656	90.41
3089.752955	91.3
3089.827255	87.33
3089.901554	87.54
3089.975854	83.94
3090.050153	81.69
3090.124453	80.83
3090.198752	79.22
3090.273052	77.25
3090.347351	76.54
3090.421651	75.69
3090.49595	74.69
3090.57025	72.31
3090.644549	70.23
3090.718849	69.74
3090.793148	69.15
3090.867448	66.62
3090.941747	65.27
3091.016047	63.85
3091.090346	500
3091.1646460	60.64
3091.2389450	58.99
3091.3132450	57.57
3091.3875440	57.42
3091.4618440	54.69
3091.5361430	54.36
3091.6104430	52.78
3091.6847420	52.72
3091.7590420	50.36
3091.8333410	48.37
3091.9076410	48.01
3091.9819400	47.91
3092.0562400	45.86
3092.1305390	43.53
3092.2048380	44.28
3092.2791380	42.97
3092.3534370	41.37
3092.4277370	39.26
3092.5020360	38.33
3092.5763360	37.4
3092.6506350	36.46
3092.7249350	35.27
3092.7992340	35.16
3092.8735340	33.67
3092.9478330	32.3
3093.0221330	500
3093.0964320	31.02
3093.1707320	28.98
3093.2450310	28.45
3093.3193310	27.88
3093.3936300	26.14
3093.4679300	25.4
3093.5422290	24.8
3093.6165290	24.16
3093.6908280	23.48
3093.7651280	22.47
3093.8394270	21.47
3093.9137270	21.36
3093.9880260	19.86
3094.0623260	19.51
3094.1366250	18.75
3094.2109250	17.94
3094.2852240	16.69
3094.3595240	15.79
3094.4338230	16.21
3094.5081230	15.58
3094.5824220	14.38
3094.6567220	14.46
3094.7310210	13.49
3094.8053210	13.2
3094.8796200	12.69
3094.9539200	12.3
3095.0282190	11.39
3095.1025190	11.18
3095.1768180	10.6
3095.2511180	10.74
3095.3254170	9.59
3095.3997170	8.93
3095.4740160	8.59
3095.5483160	9.07
3095.6226150	8.82
3095.6969150	8.04
3095.7712140	8.1
3095.8455140	7.33
3095.9198130	7
3095.9941130	7.2
3096.0684120	7.1
3096.1427110	7.09
3096.2170110	6.82
3096.2913100	6.69
3096.3656100	6.94
3096.4399090	6.18
3096.5142090	6.56
3096.5885080	6.66
3096.6628080	6.85
3096.7371070	6.03
3096.8114070	6.02
3096.8857060	6.67
3096.9600060	6.23
3097.0343050	6.43
3097.1086050	6.31
3097.1829040	6.74
3097.2572040	6.7
3097.3315030	7.28
3097.4058030	7.34
3097.4801020	6.93
3097.5544020	7.56
3097.6287010	7.93
3097.7030010	7.47
3097.7773000	8.29
3097.8516000	8.63
3097.9258990	9.17
3098.0001990	9.48
3098.0744980	9.54
3098.1487980	10.07
3098.2230970	10.66
3098.2973970	10.5
3098.3716960	10.97
3098.4459960	11.67
3098.5202950	11.97
3098.5945950	12.52
3098.6688940	13.28
3098.7431940	13.79
3098.8174930	14.33
3098.8917930	14.4
3098.9660920	15.25
3099.0403920	16.39
3099.1146910	16.39
3099.1889910	16.95
3099.2632900	17.8
3099.3375900	18.53
3099.4118890	19.24
3099.4861890	20.45
3099.5604880	20.1
3099.6347880	21.69
3099.7090870	21.62
3099.7833870	23.54
3099.8576860	24.38
3099.9319860	24.56
3100.0062850	24.83
3100.0805840	26.45
3100.1548840	27.53
3100.2291830	27.52
3100.3034830	29.61
3100.3777820	29.68
3100.4520820	31.25
3100.5263810	31.62
3100.6006810	32.68
3100.6749800	33.56
3100.7492800	34.28
3100.8235790	36.45
3100.8978790	37.37
3100.9721780	38.33
3101.0464780	39.5
3101.1207770	40.27
3101.1950770	41.04
3101.269361	41.81
3101.34366	42.58
3101.41796	43.35
3101.492259	44.12
3101.566558	44.89
3101.640858	45.66
3101.715157	46.43
3101.789457	47.2
3101.863756	47.97
3101.938056	48.74
3102.012355	49.51
3102.086654	50.28
3102.160954	51.05
3102.235253	51.82
3102.309553	52.59
3102.383852	53.36
3102.458152	54.13
3102.532451	54.9
3102.60675	55.67
3102.68105	56.44
3102.755349	57.21
3102.829649	57.98
3102.903948	58.75
3102.978247	59.52
3103.052547	60.29
3103.126846	61.06
3103.201146	61.83
3103.275445	62.6
3103.349745	63.37
3103.424044	64.14
3103.498343	64.91
3103.572643	65.68
3103.646942	66.45
3103.721242	67.22
3103.795541	67.99
3103.869841	68.76
3103.94414	69.53
3104.018439	70.3
3104.092739	71.07
3104.167038	71.84
3104.241338	72.61
3104.315637	73.38
3104.389937	74.15
3104.464236	74.92
3104.538535	75.69
3104.612835	76.46
3104.687134	77.23
3104.761434	78
3104.835733	78.77
3104.910033	79.54
3104.984332	80.31
3105.058631	81.08
3105.132931	81.85
3105.20723	82.62
3105.28153	83.39
3105.355829	84.16
3105.430129	84.93
3105.504428	85.7
3105.578727	86.47
3105.653027	87.24
3105.727326	88.01
3105.801626	88.78
3105.875925	89.55
3105.950225	90.32
3106.02453	90.32
3106.098835	90.32
3106.17314	90.32
3106.247445	90.32
3106.32175	90.32
3106.396055	90.32
3106.47036	90.32
3106.544665	90.32
3106.61897	90.32
3106.693275	90.32
3106.76758	90.32
3106.841885	90.32
3106.91619	90.32
3106.990495	90.32
3107.0648	90.32
3107.139105	90.32
3107.21341	90.32
