8000	0.774802766
8000.200401	0.784429497
8000.400802	0.794248409
8000.601202	0.804264893
8000.801603	0.814484539
8001.002004	0.824913142
8001.202405	0.83555671
8001.402806	0.846421477
8001.603206	0.857513911
8001.803607	0.868840727
8002.004008	0.880408895
8002.204409	0.892225655
8002.40481	0.90429853
8002.60521	0.916635338
8002.805611	0.929244207
8003.006012	0.94213359
8003.206413	0.95531228
8003.406814	0.968789431
8003.607214	0.98257457
8003.807615	0.996677621
8004.008016	1.011108921
8004.208417	1.025879246
8004.408818	1.040999831
8004.609218	1.056482392
8004.809619	1.072339157
8005.01002	1.088582889
8005.210421	1.105226916
8005.410822	1.122285162
8005.611222	1.13977218
8005.811623	1.157703187
8006.012024	1.176094102
8006.212425	1.194961582
8006.412826	1.21432307
8006.613226	1.234196837
8006.813627	1.254602029
8007.014028	1.275558723
8007.214429	1.297087979
8007.41483	1.319211901
8007.61523	1.3419537
8007.815631	1.365337762
8008.016032	1.389389721
8008.216433	1.414136539
8008.416834	1.439606589
8008.617234	1.465829746
8008.817635	1.492837485
8009.018036	1.520662987
8009.218437	1.549341252
8009.418838	1.578909221
8009.619238	1.609405908
8009.819639	1.640872545
8010.02004	1.673352736
8010.220441	1.706892622
8010.420842	1.741541066
8010.621242	1.77734985
8010.821643	1.814373884
8011.022044	1.852671447
8011.222445	1.892304431
8011.422846	1.933338624
8011.623246	1.975844005
8011.823647	2.019895076
8012.024048	2.065571219
8012.224449	2.11295709
8012.42485	2.162143044
8012.625251	2.213225612
8012.825651	2.266308017
8013.026052	2.32150074
8013.226453	2.378922151
8013.426854	2.438699197
8013.627255	2.500968165
8013.827655	2.565875526
8014.028056	2.633578867
8014.228457	2.704247927
8014.428858	2.778065746
8014.629259	2.855229946
8014.829659	2.935954149
8015.03006	3.020469575
8015.230461	3.109026813
8015.430862	3.201897816
8015.631263	3.299378133
8015.831663	3.401789421
8016.032064	3.509482274
8016.232465	3.622839419
8016.432866	3.742279327
8016.633267	3.868260311
8016.833667	4.001285179
8017.034068	4.14190654
8017.234469	4.290732854
